Gene stable ID	Transcript stable ID	Protein stable ID	Gene description	Gene name	NCBI gene ID	Gene type
FBgn0031611	FBtr0077443	FBpp0077133	LD46494p [Source:UniProtKB/TrEMBL;Acc:Q9VR06]	CG17840	33658	protein_coding
FBgn0012004	FBtr0083792	-	transfer RNA:val3b:92Bb [Source:FlyBase;Acc:FBgn0012004]	tRNA:V3b:92Bb	-	tRNA
FBgn0001087	FBtr0331710	FBpp0304099	garnet [Source:FlyBase;Acc:FBgn0001087]	g	44819	protein_coding
FBgn0001087	FBtr0073842	FBpp0073673	garnet [Source:FlyBase;Acc:FBgn0001087]	g	44819	protein_coding
FBgn0001087	FBtr0331709	FBpp0304098	garnet [Source:FlyBase;Acc:FBgn0001087]	g	44819	protein_coding
FBgn0037678	FBtr0082057	FBpp0081535	RE08710p [Source:UniProtKB/TrEMBL;Acc:Q9VHF7]	CG16749	41111	protein_coding
FBgn0250754	FBtr0290134	FBpp0288574	-	CG42232	7354465	protein_coding
FBgn0262004	FBtr0303829	FBpp0292836	RT08037p2 [Source:UniProtKB/TrEMBL;Acc:G7H7Y5]	CG42822	10178916	protein_coding
FBgn0036945	FBtr0074820	FBpp0074589	Snakeskin [Source:FlyBase;Acc:FBgn0036945]	Ssk	40207	protein_coding
FBgn0036945	FBtr0074821	FBpp0074590	Snakeskin [Source:FlyBase;Acc:FBgn0036945]	Ssk	40207	protein_coding
FBgn0029920	FBtr0307391	-	-	CR4575	-	pseudogene
FBgn0038702	FBtr0339153	FBpp0308297	CG3739 [Source:UniProtKB/TrEMBL;Acc:Q9VDX5]	CG3739	42320	protein_coding
FBgn0266814	FBtr0345530	-	-	CR45276	-	lincRNA
FBgn0000166	FBtr0081666	FBpp0081166	bicoid [Source:FlyBase;Acc:FBgn0000166]	bcd	40830	protein_coding
FBgn0000166	FBtr0081665	FBpp0081165	bicoid [Source:FlyBase;Acc:FBgn0000166]	bcd	40830	protein_coding
FBgn0000166	FBtr0081668	FBpp0081168	bicoid [Source:FlyBase;Acc:FBgn0000166]	bcd	40830	protein_coding
FBgn0000166	FBtr0081667	FBpp0081167	bicoid [Source:FlyBase;Acc:FBgn0000166]	bcd	40830	protein_coding
FBgn0000166	FBtr0081664	FBpp0081164	bicoid [Source:FlyBase;Acc:FBgn0000166]	bcd	40830	protein_coding
FBgn0061435	FBtr0300125	FBpp0289402	Uncharacterized protein, isoform C [Source:UniProtKB/TrEMBL;Acc:Q8MME3]	CG30270	251324	protein_coding
FBgn0061435	FBtr0300124	FBpp0289401	Uncharacterized protein, isoform C [Source:UniProtKB/TrEMBL;Acc:Q8MME3]	CG30270	251324	protein_coding
FBgn0267260	FBtr0346475	-	-	CR45696	-	lincRNA
FBgn0266526	FBtr0344567	FBpp0310918	Uncharacterized protein, isoform A [Source:UniProtKB/TrEMBL;Acc:A0A0B4LFQ9]	CG45093	19835795	protein_coding
FBgn0266526	FBtr0344565	FBpp0310916	Uncharacterized protein, isoform A [Source:UniProtKB/TrEMBL;Acc:A0A0B4LFQ9]	CG45093	19835795	protein_coding
FBgn0266526	FBtr0344568	FBpp0310919	Uncharacterized protein, isoform A [Source:UniProtKB/TrEMBL;Acc:A0A0B4LFQ9]	CG45093	19835795	protein_coding
FBgn0266526	FBtr0344566	FBpp0310917	Uncharacterized protein, isoform A [Source:UniProtKB/TrEMBL;Acc:A0A0B4LFQ9]	CG45093	19835795	protein_coding
FBgn0051648	FBtr0079098	FBpp0078731	RE57459p [Source:UniProtKB/TrEMBL;Acc:Q9VMQ6]	CG31648	33776	protein_coding
FBgn0004189	FBtr0084651	-	small nuclear RNA U6 at 96Ab [Source:FlyBase;Acc:FBgn0004189]	snRNA:U6:96Ab	-	snRNA
FBgn0038876	FBtr0084055	FBpp0083457	CG5919 protein [Source:UniProtKB/TrEMBL;Acc:Q9VDC2]	CG5919	42526	protein_coding
FBgn0038876	FBtr0300616	FBpp0289843	CG5919 protein [Source:UniProtKB/TrEMBL;Acc:Q9VDC2]	CG5919	42526	protein_coding
FBgn0037935	FBtr0082438	FBpp0081914	CG6834 [Source:UniProtKB/TrEMBL;Acc:Q9VGJ7]	CG6834	41409	protein_coding
FBgn0033842	FBtr0087701	FBpp0086820	crowded by cid [Source:FlyBase;Acc:FBgn0033842]	cbc	36494	protein_coding
FBgn0029754	FBtr0301881	FBpp0291095	-	CG15930	31446	protein_coding
FBgn0054010	FBtr0100065	FBpp0099421	-	CG34010	3885627	protein_coding
FBgn0039196	FBtr0084623	FBpp0084007	FI03705p [Source:UniProtKB/TrEMBL;Acc:Q9VC79]	CG17781	42913	protein_coding
FBgn0263019	FBtr0306898	-	-	CR43314	-	lincRNA
FBgn0263019	FBtr0306899	-	-	CR43314	-	lincRNA
FBgn0263019	FBtr0306897	-	-	CR43314	-	lincRNA
FBgn0041150	FBtr0336834	FBpp0307798	hoepel1 [Source:FlyBase;Acc:FBgn0041150]	hoe1	249663	protein_coding
FBgn0041150	FBtr0077398	FBpp0077089	hoepel1 [Source:FlyBase;Acc:FBgn0041150]	hoe1	249663	protein_coding
FBgn0041150	FBtr0336833	FBpp0307797	hoepel1 [Source:FlyBase;Acc:FBgn0041150]	hoe1	249663	protein_coding
FBgn0041150	FBtr0077399	FBpp0077090	hoepel1 [Source:FlyBase;Acc:FBgn0041150]	hoe1	249663	protein_coding
FBgn0041150	FBtr0077397	FBpp0077088	hoepel1 [Source:FlyBase;Acc:FBgn0041150]	hoe1	249663	protein_coding
FBgn0041150	FBtr0077395	FBpp0077086	hoepel1 [Source:FlyBase;Acc:FBgn0041150]	hoe1	249663	protein_coding
FBgn0041150	FBtr0077396	FBpp0077087	hoepel1 [Source:FlyBase;Acc:FBgn0041150]	hoe1	249663	protein_coding
FBgn0041150	FBtr0345631	FBpp0311695	hoepel1 [Source:FlyBase;Acc:FBgn0041150]	hoe1	249663	protein_coding
FBgn0041150	FBtr0077400	FBpp0077091	hoepel1 [Source:FlyBase;Acc:FBgn0041150]	hoe1	249663	protein_coding
FBgn0053178	FBtr0340426	FBpp0309372	Uncharacterized protein, isoform B [Source:UniProtKB/TrEMBL;Acc:X2JF29]	CG33178	318913	protein_coding
FBgn0053178	FBtr0073963	FBpp0073780	Uncharacterized protein, isoform B [Source:UniProtKB/TrEMBL;Acc:X2JF29]	CG33178	318913	protein_coding
FBgn0053178	FBtr0346085	FBpp0311919	Uncharacterized protein, isoform B [Source:UniProtKB/TrEMBL;Acc:X2JF29]	CG33178	318913	protein_coding
FBgn0033638	FBtr0088089	FBpp0087191	CG9005, isoform A [Source:UniProtKB/TrEMBL;Acc:Q7JXG9]	CG9005	36243	protein_coding
FBgn0033638	FBtr0306029	FBpp0297171	CG9005, isoform A [Source:UniProtKB/TrEMBL;Acc:Q7JXG9]	CG9005	36243	protein_coding
FBgn0033638	FBtr0300945	FBpp0290167	CG9005, isoform A [Source:UniProtKB/TrEMBL;Acc:Q7JXG9]	CG9005	36243	protein_coding
FBgn0016076	FBtr0342936	FBpp0309715	vrille [Source:FlyBase;Acc:FBgn0016076]	vri	33759	protein_coding
FBgn0016076	FBtr0079071	FBpp0078706	vrille [Source:FlyBase;Acc:FBgn0016076]	vri	33759	protein_coding
FBgn0016076	FBtr0300020	FBpp0289297	vrille [Source:FlyBase;Acc:FBgn0016076]	vri	33759	protein_coding
FBgn0016076	FBtr0079070	FBpp0078705	vrille [Source:FlyBase;Acc:FBgn0016076]	vri	33759	protein_coding
FBgn0016076	FBtr0346579	FBpp0312171	vrille [Source:FlyBase;Acc:FBgn0016076]	vri	33759	protein_coding
FBgn0264443	FBtr0332566	FBpp0304823	Uncharacterized protein, isoform C [Source:UniProtKB/TrEMBL;Acc:M9PDT0]	CG43861	35284	protein_coding
FBgn0264443	FBtr0345432	FBpp0311557	Uncharacterized protein, isoform C [Source:UniProtKB/TrEMBL;Acc:M9PDT0]	CG43861	35284	protein_coding
FBgn0264443	FBtr0332564	FBpp0304821	Uncharacterized protein, isoform C [Source:UniProtKB/TrEMBL;Acc:M9PDT0]	CG43861	35284	protein_coding
FBgn0264443	FBtr0332565	FBpp0304822	Uncharacterized protein, isoform C [Source:UniProtKB/TrEMBL;Acc:M9PDT0]	CG43861	35284	protein_coding
FBgn0032646	FBtr0080994	FBpp0080547	Elongation factor Ts, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9VJC7]	CG6412	35060	protein_coding
FBgn0038202	FBtr0346767	FBpp0312362	Uncharacterized protein, isoform C [Source:UniProtKB/TrEMBL;Acc:A0A126GUT7]	CG12402	41714	protein_coding
FBgn0038202	FBtr0082914	FBpp0082374	Uncharacterized protein, isoform C [Source:UniProtKB/TrEMBL;Acc:A0A126GUT7]	CG12402	41714	protein_coding
FBgn0038202	FBtr0330081	FBpp0303114	Uncharacterized protein, isoform C [Source:UniProtKB/TrEMBL;Acc:A0A126GUT7]	CG12402	41714	protein_coding
FBgn0040465	FBtr0086734	FBpp0085913	Dorsal interacting protein 3 [Source:FlyBase;Acc:FBgn0040465]	Dip3	53579	protein_coding
FBgn0051383	FBtr0085637	-	transfer RNA:CR31383 [Source:FlyBase;Acc:FBgn0051383]	tRNA:CR31383	-	tRNA
FBgn0263462	FBtr0309761	-	-	snoRNA:Dek-a	-	snoRNA
FBgn0037410	FBtr0078592	FBpp0078241	Osiris 2 [Source:FlyBase;Acc:FBgn0037410]	Osi2	40756	protein_coding
FBgn0037410	FBtr0078593	FBpp0078242	Osiris 2 [Source:FlyBase;Acc:FBgn0037410]	Osi2	40756	protein_coding
FBgn0037410	FBtr0310413	FBpp0302561	Osiris 2 [Source:FlyBase;Acc:FBgn0037410]	Osi2	40756	protein_coding
FBgn0038921	FBtr0084170	FBpp0083568	CG6332 [Source:UniProtKB/TrEMBL;Acc:Q9VD59]	CG6332	42585	protein_coding
FBgn0036575	FBtr0075490	FBpp0075245	CG5157 [Source:UniProtKB/TrEMBL;Acc:Q9VUZ3]	CG5157	39771	protein_coding
FBgn0033727	FBtr0087918	FBpp0087029	Odorant receptor 49a [Source:FlyBase;Acc:FBgn0033727]	Or49a	36350	protein_coding
FBgn0038749	FBtr0083852	FBpp0083261	exit protein of rhodopsin and TRP [Source:FlyBase;Acc:FBgn0038749]	Xport	42373	protein_coding
FBgn0036277	FBtr0075954	FBpp0075686	-	CG10418	39408	protein_coding
FBgn0031442	FBtr0077697	FBpp0077381	Proteasome beta4 subunit-related 1 [Source:FlyBase;Acc:FBgn0031442]	Prosbeta4R1	33449	protein_coding
FBgn0052202	FBtr0075051	FBpp0074818	GEO10739p1 [Source:UniProtKB/TrEMBL;Acc:Q4V604]	CG32202	326199	protein_coding
FBgn0259733	FBtr0299996	FBpp0289273	Peptide tarsal-less AA [Source:UniProtKB/Swiss-Prot;Acc:A3RLR1]	tal-AA	7354377	protein_coding
FBgn0083024	FBtr0113545	-	snoRNA:Psi18S-640c [Source:FlyBase;Acc:FBgn0083024]	snoRNA:Psi18S-640c	-	snoRNA
FBgn0036711	FBtr0075243	FBpp0075005	-	CG13727	39931	protein_coding
FBgn0262969	FBtr0306721	-	-	CR43280	-	lincRNA
FBgn0262969	FBtr0345002	-	-	CR43280	-	lincRNA
FBgn0017581	FBtr0082534	FBpp0082008	Lk6 [Source:FlyBase;Acc:FBgn0017581]	Lk6	44672	protein_coding
FBgn0017581	FBtr0082535	FBpp0082009	Lk6 [Source:FlyBase;Acc:FBgn0017581]	Lk6	44672	protein_coding
FBgn0037530	FBtr0339714	FBpp0308771	ER membrane protein complex 1, isoform A [Source:UniProtKB/TrEMBL;Acc:Q9VHY6]	CG2943	40933	protein_coding
FBgn0037530	FBtr0081765	FBpp0081262	ER membrane protein complex 1, isoform A [Source:UniProtKB/TrEMBL;Acc:Q9VHY6]	CG2943	40933	protein_coding
FBgn0037530	FBtr0339713	FBpp0308770	ER membrane protein complex 1, isoform A [Source:UniProtKB/TrEMBL;Acc:Q9VHY6]	CG2943	40933	protein_coding
FBgn0037530	FBtr0339715	FBpp0308772	ER membrane protein complex 1, isoform A [Source:UniProtKB/TrEMBL;Acc:Q9VHY6]	CG2943	40933	protein_coding
FBgn0034978	FBtr0072252	FBpp0072161	CG3257 [Source:UniProtKB/TrEMBL;Acc:Q9W1A6]	CG3257	37862	protein_coding
FBgn0033556	FBtr0088247	FBpp0087342	Pre-mRNA-splicing factor Syf2 [Source:UniProtKB/Swiss-Prot;Acc:Q9V5Q4]	CG12343	36143	protein_coding
FBgn0005590	FBtr0343860	FBpp0310402	screw [Source:FlyBase;Acc:FBgn0005590]	scw	46000	protein_coding
FBgn0005590	FBtr0081261	FBpp0080802	screw [Source:FlyBase;Acc:FBgn0005590]	scw	46000	protein_coding
FBgn0001297	FBtr0099989	FBpp0084844	kayak [Source:FlyBase;Acc:FBgn0001297]	kay	3772082	protein_coding
FBgn0001297	FBtr0339165	FBpp0308309	kayak [Source:FlyBase;Acc:FBgn0001297]	kay	3772082	protein_coding
FBgn0001297	FBtr0290076	FBpp0288515	kayak [Source:FlyBase;Acc:FBgn0001297]	kay	3772082	protein_coding
FBgn0001297	FBtr0099990	FBpp0084846	kayak [Source:FlyBase;Acc:FBgn0001297]	kay	3772082	protein_coding
FBgn0001297	FBtr0099988	FBpp0099941	kayak [Source:FlyBase;Acc:FBgn0001297]	kay	3772082	protein_coding
FBgn0034537	FBtr0086232	FBpp0085546	DMAP1 [Source:FlyBase;Acc:FBgn0034537]	DMAP1	37339	protein_coding
FBgn0037397	FBtr0307114	-	-	CR1075	-	pseudogene
FBgn0031391	FBtr0077852	FBpp0077524	LD29420p [Source:UniProtKB/TrEMBL;Acc:Q9VQ77]	CG11723	33388	protein_coding
FBgn0031391	FBtr0334813	FBpp0306850	LD29420p [Source:UniProtKB/TrEMBL;Acc:Q9VQ77]	CG11723	33388	protein_coding
FBgn0053854	FBtr0091858	FBpp0091100	His3:CG33854 [Source:FlyBase;Acc:FBgn0053854]	His3:CG33854	3772163	protein_coding
FBgn0053854	FBtr0091858	FBpp0091100	His3:CG33854 [Source:FlyBase;Acc:FBgn0053854]	His3:CG33854	3772198	protein_coding
FBgn0053854	FBtr0091858	FBpp0091100	His3:CG33854 [Source:FlyBase;Acc:FBgn0053854]	His3:CG33854	3772374	protein_coding
FBgn0053854	FBtr0091858	FBpp0091100	His3:CG33854 [Source:FlyBase;Acc:FBgn0053854]	His3:CG33854	3772173	protein_coding
FBgn0053854	FBtr0091858	FBpp0091100	His3:CG33854 [Source:FlyBase;Acc:FBgn0053854]	His3:CG33854	3772032	protein_coding
FBgn0053854	FBtr0091858	FBpp0091100	His3:CG33854 [Source:FlyBase;Acc:FBgn0053854]	His3:CG33854	3771771	protein_coding
FBgn0053854	FBtr0091858	FBpp0091100	His3:CG33854 [Source:FlyBase;Acc:FBgn0053854]	His3:CG33854	3771959	protein_coding
FBgn0053854	FBtr0091858	FBpp0091100	His3:CG33854 [Source:FlyBase;Acc:FBgn0053854]	His3:CG33854	3772421	protein_coding
FBgn0053854	FBtr0091858	FBpp0091100	His3:CG33854 [Source:FlyBase;Acc:FBgn0053854]	His3:CG33854	3772607	protein_coding
FBgn0053854	FBtr0091858	FBpp0091100	His3:CG33854 [Source:FlyBase;Acc:FBgn0053854]	His3:CG33854	3772517	protein_coding
FBgn0053854	FBtr0091858	FBpp0091100	His3:CG33854 [Source:FlyBase;Acc:FBgn0053854]	His3:CG33854	3772231	protein_coding
FBgn0053854	FBtr0091858	FBpp0091100	His3:CG33854 [Source:FlyBase;Acc:FBgn0053854]	His3:CG33854	318847	protein_coding
FBgn0053854	FBtr0091858	FBpp0091100	His3:CG33854 [Source:FlyBase;Acc:FBgn0053854]	His3:CG33854	3772149	protein_coding
FBgn0053854	FBtr0091858	FBpp0091100	His3:CG33854 [Source:FlyBase;Acc:FBgn0053854]	His3:CG33854	3772189	protein_coding
FBgn0053854	FBtr0091858	FBpp0091100	His3:CG33854 [Source:FlyBase;Acc:FBgn0053854]	His3:CG33854	3772552	protein_coding
FBgn0053854	FBtr0091858	FBpp0091100	His3:CG33854 [Source:FlyBase;Acc:FBgn0053854]	His3:CG33854	3771723	protein_coding
FBgn0053854	FBtr0091858	FBpp0091100	His3:CG33854 [Source:FlyBase;Acc:FBgn0053854]	His3:CG33854	3772191	protein_coding
FBgn0053854	FBtr0091858	FBpp0091100	His3:CG33854 [Source:FlyBase;Acc:FBgn0053854]	His3:CG33854	3772370	protein_coding
FBgn0053854	FBtr0091858	FBpp0091100	His3:CG33854 [Source:FlyBase;Acc:FBgn0053854]	His3:CG33854	3772619	protein_coding
FBgn0053854	FBtr0091858	FBpp0091100	His3:CG33854 [Source:FlyBase;Acc:FBgn0053854]	His3:CG33854	3771792	protein_coding
FBgn0053854	FBtr0091858	FBpp0091100	His3:CG33854 [Source:FlyBase;Acc:FBgn0053854]	His3:CG33854	3772518	protein_coding
FBgn0053854	FBtr0091858	FBpp0091100	His3:CG33854 [Source:FlyBase;Acc:FBgn0053854]	His3:CG33854	3771729	protein_coding
FBgn0053854	FBtr0091858	FBpp0091100	His3:CG33854 [Source:FlyBase;Acc:FBgn0053854]	His3:CG33854	3772489	protein_coding
FBgn0265909	FBtr0342833	-	-	CR44698	-	lincRNA
FBgn0030307	FBtr0073545	FBpp0073390	-	CG33235	2768871	protein_coding
FBgn0038165	FBtr0334492	FBpp0306559	TWIK-related acid-sensitive K[+] channel 6 [Source:FlyBase;Acc:FBgn0038165]	Task6	41671	protein_coding
FBgn0038165	FBtr0301654	FBpp0290868	TWIK-related acid-sensitive K[+] channel 6 [Source:FlyBase;Acc:FBgn0038165]	Task6	41671	protein_coding
FBgn0038165	FBtr0334494	FBpp0306561	TWIK-related acid-sensitive K[+] channel 6 [Source:FlyBase;Acc:FBgn0038165]	Task6	41671	protein_coding
FBgn0038165	FBtr0334493	FBpp0306560	TWIK-related acid-sensitive K[+] channel 6 [Source:FlyBase;Acc:FBgn0038165]	Task6	41671	protein_coding
FBgn0000629	FBtr0334067	FBpp0306192	Enhancer of zeste [Source:FlyBase;Acc:FBgn0000629]	E(z)	39203	protein_coding
FBgn0000629	FBtr0273338	FBpp0271846	Enhancer of zeste [Source:FlyBase;Acc:FBgn0000629]	E(z)	39203	protein_coding
FBgn0000629	FBtr0076279	FBpp0076008	Enhancer of zeste [Source:FlyBase;Acc:FBgn0000629]	E(z)	39203	protein_coding
FBgn0261700	FBtr0340530	-	-	CR42736	-	lincRNA
FBgn0021856	FBtr0330677	FBpp0303527	lethal (2) k14505 [Source:FlyBase;Acc:FBgn0021856]	l(2)k14505	35399	protein_coding
FBgn0021856	FBtr0081482	FBpp0081011	lethal (2) k14505 [Source:FlyBase;Acc:FBgn0021856]	l(2)k14505	35399	protein_coding
FBgn0030716	FBtr0346191	FBpp0312010	CG9170, isoform A [Source:UniProtKB/TrEMBL;Acc:Q9VXK9]	CG9170	32563	protein_coding
FBgn0030716	FBtr0074154	FBpp0073952	CG9170, isoform A [Source:UniProtKB/TrEMBL;Acc:Q9VXK9]	CG9170	32563	protein_coding
FBgn0030716	FBtr0074153	FBpp0073951	CG9170, isoform A [Source:UniProtKB/TrEMBL;Acc:Q9VXK9]	CG9170	32563	protein_coding
FBgn0034365	FBtr0086708	FBpp0085887	Galectin [Source:UniProtKB/TrEMBL;Acc:A1ZBB1]	CG5335	37140	protein_coding
FBgn0036208	FBtr0076084	FBpp0075815	FI03238p [Source:UniProtKB/TrEMBL;Acc:Q9VTN9]	CG10361	39333	protein_coding
FBgn0041004	FBtr0306549	FBpp0297504	LP09246p [Source:UniProtKB/TrEMBL;Acc:Q8SYF7]	CG17715	3355129	protein_coding
FBgn0041004	FBtr0111249	FBpp0110482	LP09246p [Source:UniProtKB/TrEMBL;Acc:Q8SYF7]	CG17715	3355129	protein_coding
FBgn0041004	FBtr0111245	FBpp0110525	LP09246p [Source:UniProtKB/TrEMBL;Acc:Q8SYF7]	CG17715	3355129	protein_coding
FBgn0041004	FBtr0111248	FBpp0110443	LP09246p [Source:UniProtKB/TrEMBL;Acc:Q8SYF7]	CG17715	3355129	protein_coding
FBgn0041004	FBtr0111244	FBpp0110454	LP09246p [Source:UniProtKB/TrEMBL;Acc:Q8SYF7]	CG17715	3355129	protein_coding
FBgn0041004	FBtr0111246	FBpp0110471	LP09246p [Source:UniProtKB/TrEMBL;Acc:Q8SYF7]	CG17715	3355129	protein_coding
FBgn0041004	FBtr0306550	FBpp0297505	LP09246p [Source:UniProtKB/TrEMBL;Acc:Q8SYF7]	CG17715	3355129	protein_coding
FBgn0041004	FBtr0111247	FBpp0110451	LP09246p [Source:UniProtKB/TrEMBL;Acc:Q8SYF7]	CG17715	3355129	protein_coding
FBgn0003330	FBtr0085245	FBpp0084614	Sex combs extra [Source:FlyBase;Acc:FBgn0003330]	Sce	43327	protein_coding
FBgn0040942	FBtr0071481	FBpp0071410	-	CG12643	50416	protein_coding
FBgn0267681	FBtr0347171	-	-	CR46017	-	lincRNA
FBgn0038665	FBtr0304691	FBpp0293234	Uncharacterized protein, isoform B [Source:UniProtKB/TrEMBL;Acc:A0A0B4K7H3]	CG12269	42271	protein_coding
FBgn0038665	FBtr0083722	FBpp0083136	Uncharacterized protein, isoform B [Source:UniProtKB/TrEMBL;Acc:A0A0B4K7H3]	CG12269	42271	protein_coding
FBgn0030391	FBtr0073669	FBpp0073502	Rab40 [Source:FlyBase;Acc:FBgn0030391]	Rab40	32195	protein_coding
FBgn0030391	FBtr0073668	FBpp0073501	Rab40 [Source:FlyBase;Acc:FBgn0030391]	Rab40	32195	protein_coding
FBgn0030391	FBtr0339841	FBpp0308873	Rab40 [Source:FlyBase;Acc:FBgn0030391]	Rab40	32195	protein_coding
FBgn0265577	FBtr0340272	-	-	CR44404	-	lincRNA
FBgn0035510	FBtr0073254	FBpp0073110	Cuticular protein 64Aa [Source:FlyBase;Acc:FBgn0035510]	Cpr64Aa	38508	protein_coding
FBgn0036691	FBtr0075278	FBpp0075038	bad egg [Source:FlyBase;Acc:FBgn0036691]	beg	39910	protein_coding
FBgn0019949	FBtr0071937	FBpp0071848	Cyclin-dependent kinase 9 [Source:FlyBase;Acc:FBgn0019949]	Cdk9	37586	protein_coding
FBgn0023530	FBtr0070283	FBpp0070273	CG3740 [Source:UniProtKB/TrEMBL;Acc:Q9W569]	CG3740	31119	protein_coding
FBgn0038412	FBtr0083266	FBpp0082720	Zinc/iron regulated transporter-related protein 89B [Source:FlyBase;Acc:FBgn0038412]	Zip89B	41975	protein_coding
FBgn0027088	FBtr0075633	FBpp0075386	Glycyl-tRNA synthetase [Source:FlyBase;Acc:FBgn0027088]	Aats-gly	39644	protein_coding
FBgn0027088	FBtr0333934	FBpp0306062	Glycyl-tRNA synthetase [Source:FlyBase;Acc:FBgn0027088]	Aats-gly	39644	protein_coding
FBgn0027088	FBtr0075632	FBpp0075385	Glycyl-tRNA synthetase [Source:FlyBase;Acc:FBgn0027088]	Aats-gly	39644	protein_coding
FBgn0026395	FBtr0077698	FBpp0077382	Odorant receptor 23a [Source:FlyBase;Acc:FBgn0026395]	Or23a	33450	protein_coding
FBgn0085202	FBtr0112364	FBpp0111279	MIP29362p [Source:UniProtKB/TrEMBL;Acc:A8DZ22]	CG34173	5740285	protein_coding
FBgn0035104	FBtr0334068	FBpp0306193	FI07216p [Source:UniProtKB/TrEMBL;Acc:Q9W0U4]	CG13875	38024	protein_coding
FBgn0035104	FBtr0072476	FBpp0072378	FI07216p [Source:UniProtKB/TrEMBL;Acc:Q9W0U4]	CG13875	38024	protein_coding
FBgn0053237	FBtr0300086	FBpp0289363	Ste:CG33237 [Source:FlyBase;Acc:FBgn0053237]	Ste:CG33237	2768872	protein_coding
FBgn0265930	FBtr0342862	-	-	CR44719	-	lincRNA
FBgn0266968	FBtr0345866	-	-	CR45419	-	lincRNA
FBgn0031653	FBtr0079056	FBpp0078692	Jonah 25Biii [Source:FlyBase;Acc:FBgn0031653]	Jon25Biii	33706	protein_coding
FBgn0026593	FBtr0308231	FBpp0300551	CG5707, isoform B [Source:UniProtKB/TrEMBL;Acc:D5SHT6]	CG5707	48422	protein_coding
FBgn0026593	FBtr0308230	FBpp0300550	CG5707, isoform B [Source:UniProtKB/TrEMBL;Acc:D5SHT6]	CG5707	48422	protein_coding
FBgn0026593	FBtr0072912	FBpp0072790	CG5707, isoform B [Source:UniProtKB/TrEMBL;Acc:D5SHT6]	CG5707	48422	protein_coding
FBgn0014031	FBtr0070913	FBpp0070875	Serine pyruvate aminotransferase [Source:FlyBase;Acc:FBgn0014031]	Spat	31587	protein_coding
FBgn0267289	FBtr0346574	-	-	CR45725	-	lincRNA
FBgn0052199	FBtr0331419	FBpp0303836	-	CG32199	40028	protein_coding
FBgn0034860	FBtr0343207	FBpp0309895	CG9812, isoform D [Source:UniProtKB/TrEMBL;Acc:Q9W1Q4]	CG9812	37709	protein_coding
FBgn0034860	FBtr0306150	FBpp0297280	CG9812, isoform D [Source:UniProtKB/TrEMBL;Acc:Q9W1Q4]	CG9812	37709	protein_coding
FBgn0034860	FBtr0072025	FBpp0071934	CG9812, isoform D [Source:UniProtKB/TrEMBL;Acc:Q9W1Q4]	CG9812	37709	protein_coding
FBgn0038943	FBtr0084242	FBpp0083635	CG5391 [Source:UniProtKB/TrEMBL;Acc:Q9VD33]	CG5391	42611	protein_coding
FBgn0266970	FBtr0345868	-	-	CR45421	-	lincRNA
FBgn0263494	FBtr0309507	-	-	CR43483	-	pseudogene
FBgn0026190	FBtr0085689	FBpp0085051	prolyl-4-hydroxylase-alpha MP [Source:FlyBase;Acc:FBgn0026190]	PH4alphaMP	43624	protein_coding
FBgn0259821	FBtr0336454	FBpp0307560	MIP32738p1 [Source:UniProtKB/TrEMBL;Acc:H1UUM0]	CG42402	7354470	protein_coding
FBgn0259821	FBtr0301942	FBpp0291154	MIP32738p1 [Source:UniProtKB/TrEMBL;Acc:H1UUM0]	CG42402	7354470	protein_coding
FBgn0259821	FBtr0339974	FBpp0308995	MIP32738p1 [Source:UniProtKB/TrEMBL;Acc:H1UUM0]	CG42402	7354470	protein_coding
FBgn0039740	FBtr0085600	FBpp0084965	LD15405p [Source:UniProtKB/TrEMBL;Acc:Q9VAB8]	CG7928	43566	protein_coding
FBgn0038274	FBtr0083008	FBpp0082467	Nucleoporin 93kD-2 [Source:FlyBase;Acc:FBgn0038274]	Nup93-2	41804	protein_coding
FBgn0014906	FBtr0308315	FBpp0300634	alpha/beta hydrolase2 [Source:FlyBase;Acc:FBgn0014906]	Hydr2	33532	protein_coding
FBgn0014906	FBtr0332371	FBpp0304647	alpha/beta hydrolase2 [Source:FlyBase;Acc:FBgn0014906]	Hydr2	33532	protein_coding
FBgn0014906	FBtr0077576	FBpp0077265	alpha/beta hydrolase2 [Source:FlyBase;Acc:FBgn0014906]	Hydr2	33532	protein_coding
FBgn0051849	FBtr0080490	FBpp0080068	LD34806p [Source:UniProtKB/TrEMBL;Acc:Q95RF3]	CG31849	318981	protein_coding
FBgn0042092	FBtr0079372	FBpp0079000	-	CG13773	33963	protein_coding
FBgn0031948	FBtr0343406	FBpp0310052	CG7149, isoform A [Source:UniProtKB/TrEMBL;Acc:Q8T0S3]	CG7149	34063	protein_coding
FBgn0031948	FBtr0343405	FBpp0310051	CG7149, isoform A [Source:UniProtKB/TrEMBL;Acc:Q8T0S3]	CG7149	34063	protein_coding
FBgn0031948	FBtr0079496	FBpp0079119	CG7149, isoform A [Source:UniProtKB/TrEMBL;Acc:Q8T0S3]	CG7149	34063	protein_coding
FBgn0031772	FBtr0343122	FBpp0309822	GEO08832p1 [Source:UniProtKB/TrEMBL;Acc:Q9VMI2]	CG13994	33853	protein_coding
FBgn0031772	FBtr0079188	FBpp0078819	GEO08832p1 [Source:UniProtKB/TrEMBL;Acc:Q9VMI2]	CG13994	33853	protein_coding
