Gene stable ID	Transcript stable ID	Protein stable ID	Gene description	Gene name	NCBI gene (formerly Entrezgene) ID	Gene type
FBgn0265931	FBtr0342875	-	-	lncRNA:CR44720	-	ncRNA
FBgn0032721	FBtr0347402	FBpp0312552	-	CG10602	35146	protein_coding
FBgn0032721	FBtr0089315	FBpp0088357	-	CG10602	35146	protein_coding
FBgn0032721	FBtr0089314	FBpp0088356	-	CG10602	35146	protein_coding
FBgn0263038	FBtr0306927	FBpp0297780	-	CG43333	34830	protein_coding
FBgn0030157	FBtr0071388	FBpp0071323	-	CG1468	31920	protein_coding
FBgn0267958	FBtr0347534	-	-	lncRNA:CR46238	-	ncRNA
FBgn0038533	FBtr0083490	FBpp0082923	-	CG7523	42125	protein_coding
FBgn0030096	FBtr0071342	FBpp0071277	-	Zpr1	31851	protein_coding
FBgn0039288	FBtr0084804	FBpp0084179	-	CG13653	43025	protein_coding
FBgn0051501	FBtr0081583	FBpp0081102	-	nxf4	40884	protein_coding
FBgn0262689	FBtr0305611	-	-	asRNA:CR43159	-	ncRNA
FBgn0031008	FBtr0074688	FBpp0074457	-	CG8010	32921	protein_coding
FBgn0031163	FBtr0077256	FBpp0076948	-	CG14579	33096	protein_coding
FBgn0015586	FBtr0308781	FBpp0300938	-	Acp76A	40078	protein_coding
FBgn0015586	FBtr0075038	FBpp0074805	-	Acp76A	40078	protein_coding
FBgn0264863	FBtr0334776	-	-	asRNA:CR44054	-	ncRNA
FBgn0038008	FBtr0082561	FBpp0082033	-	CG3942	41489	protein_coding
FBgn0036059	FBtr0345695	FBpp0311744	-	nudE	39169	protein_coding
FBgn0036059	FBtr0076344	FBpp0076073	-	nudE	39169	protein_coding
FBgn0036059	FBtr0114600	FBpp0113092	-	nudE	39169	protein_coding
FBgn0036059	FBtr0113159	FBpp0112072	-	nudE	39169	protein_coding
FBgn0036059	FBtr0113158	FBpp0112071	-	nudE	39169	protein_coding
FBgn0264712	FBtr0333810	FBpp0305944	-	CG1172	40647	protein_coding
FBgn0264712	FBtr0078792	FBpp0078436	-	CG1172	40647	protein_coding
FBgn0264712	FBtr0309312	FBpp0301220	-	CG1172	40647	protein_coding
FBgn0039403	FBtr0084975	FBpp0084348	-	Sld5	43166	protein_coding
FBgn0041186	FBtr0085409	FBpp0084778	-	Slbp	43448	protein_coding
FBgn0031784	FBtr0079201	FBpp0078832	-	CG9222	33867	protein_coding
FBgn0263544	FBtr0309654	-	-	mir-4949	-	pre_miRNA
FBgn0034535	FBtr0086231	FBpp0085545	-	CG11110	37337	protein_coding
FBgn0004781	FBtr0081693	FBpp0081191	-	Ccp84Ac	40823	protein_coding
FBgn0029596	FBtr0070338	FBpp0070324	-	CG14054	31172	protein_coding
FBgn0267110	FBtr0346203	-	-	lncRNA:CR45550	-	ncRNA
FBgn0031450	FBtr0089749	FBpp0088690	-	Hrs	33458	protein_coding
FBgn0031450	FBtr0089751	FBpp0088692	-	Hrs	33458	protein_coding
FBgn0031450	FBtr0089750	FBpp0088691	-	Hrs	33458	protein_coding
FBgn0267175	FBtr0346301	-	-	lncRNA:CR45615	-	ncRNA
FBgn0267175	FBtr0346300	-	-	lncRNA:CR45615	-	ncRNA
FBgn0084001	FBtr0332200	FBpp0304509	-	CG41434	4379897	protein_coding
FBgn0084001	FBtr0332199	FBpp0304508	-	CG41434	4379897	protein_coding
FBgn0035040	FBtr0304961	FBpp0293500	-	CG4741	37939	protein_coding
FBgn0035040	FBtr0343488	FBpp0310096	-	CG4741	37939	protein_coding
FBgn0035040	FBtr0072337	FBpp0072244	-	CG4741	37939	protein_coding
FBgn0043854	FBtr0344864	FBpp0311179	-	slam	33890	protein_coding
FBgn0043854	FBtr0290281	FBpp0288720	-	slam	33890	protein_coding
FBgn0011474	FBtr0082930	FBpp0082389	-	PR-Set7	41743	protein_coding
FBgn0011474	FBtr0309996	FBpp0301702	-	PR-Set7	41743	protein_coding
FBgn0011474	FBtr0082929	FBpp0082388	-	PR-Set7	41743	protein_coding
FBgn0023130	FBtr0070279	FBpp0070269	-	a6	31127	protein_coding
FBgn0023130	FBtr0333116	FBpp0305327	-	a6	31127	protein_coding
FBgn0023130	FBtr0330407	FBpp0303433	-	a6	31127	protein_coding
FBgn0039710	FBtr0339942	FBpp0308967	-	dgt1	43529	protein_coding
FBgn0039710	FBtr0335006	FBpp0307014	-	dgt1	43529	protein_coding
FBgn0039710	FBtr0085527	FBpp0084893	-	dgt1	43529	protein_coding
FBgn0036038	FBtr0076403	FBpp0076132	-	defl	39141	protein_coding
FBgn0265682	FBtr0340582	-	-	lncRNA:CR44489	-	ncRNA
FBgn0032968	FBtr0343880	FBpp0310412	-	CG11634	35434	protein_coding
FBgn0032968	FBtr0085930	FBpp0085284	-	CG11634	35434	protein_coding
FBgn0035645	FBtr0077029	FBpp0076737	-	CG5592	38662	protein_coding
FBgn0053307	FBtr0343672	FBpp0310263	-	CG33307	2768914	protein_coding
FBgn0053307	FBtr0080565	FBpp0080142	-	CG33307	2768914	protein_coding
FBgn0261552	FBtr0302692	FBpp0291832	-	ps	44258	protein_coding
FBgn0261552	FBtr0111029	FBpp0110328	-	ps	44258	protein_coding
FBgn0261552	FBtr0111028	FBpp0110327	-	ps	44258	protein_coding
FBgn0261552	FBtr0111031	FBpp0110330	-	ps	44258	protein_coding
FBgn0261552	FBtr0302694	FBpp0291834	-	ps	44258	protein_coding
FBgn0261552	FBtr0082037	FBpp0081515	-	ps	44258	protein_coding
FBgn0261552	FBtr0344284	FBpp0310689	-	ps	44258	protein_coding
FBgn0261552	FBtr0302695	FBpp0291835	-	ps	44258	protein_coding
FBgn0261552	FBtr0111032	FBpp0110331	-	ps	44258	protein_coding
FBgn0261552	FBtr0082038	FBpp0081516	-	ps	44258	protein_coding
FBgn0261552	FBtr0302691	FBpp0291831	-	ps	44258	protein_coding
FBgn0261552	FBtr0302693	FBpp0291833	-	ps	44258	protein_coding
FBgn0261552	FBtr0334304	FBpp0306419	-	ps	44258	protein_coding
FBgn0261552	FBtr0111030	FBpp0110329	-	ps	44258	protein_coding
FBgn0261552	FBtr0082039	FBpp0081517	-	ps	44258	protein_coding
FBgn0261552	FBtr0344283	FBpp0310688	-	ps	44258	protein_coding
FBgn0261552	FBtr0111027	FBpp0110326	-	ps	44258	protein_coding
FBgn0261552	FBtr0334303	FBpp0306418	-	ps	44258	protein_coding
FBgn0038928	FBtr0084176	FBpp0083574	-	Fadd	42594	protein_coding
FBgn0045770	FBtr0334099	FBpp0306222	-	S-Lap3	326187	protein_coding
FBgn0045770	FBtr0076286	FBpp0076015	-	S-Lap3	326187	protein_coding
FBgn0045770	FBtr0334098	FBpp0306221	-	S-Lap3	326187	protein_coding
FBgn0033096	FBtr0086139	FBpp0085472	-	Zip42C.1	35579	protein_coding
FBgn0263004	FBtr0306848	FBpp0297744	-	CG43312	12798458	protein_coding
FBgn0265785	FBtr0342613	FBpp0309551	-	CG44574	19836004	protein_coding
FBgn0053867	FBtr0091871	-	-	His-Psi:CR33867	-	pseudogene
FBgn0082999	FBtr0113564	-	-	snoRNA:Psi28S-1192c	-	snoRNA
FBgn0002564	FBtr0072463	FBpp0072365	-	Lsp1gamma	38015	protein_coding
FBgn0037251	FBtr0346735	FBpp0312343	-	CG9804	40565	protein_coding
FBgn0037251	FBtr0078943	FBpp0078583	-	CG9804	40565	protein_coding
FBgn0038082	FBtr0082657	FBpp0082126	-	Ugt37A2	41573	protein_coding
FBgn0266981	FBtr0345882	-	-	lncRNA:CR45432	-	ncRNA
FBgn0035667	FBtr0077067	FBpp0076775	-	Jon65Ai	38685	protein_coding
FBgn0035667	FBtr0346527	FBpp0312145	-	Jon65Ai	38685	protein_coding
FBgn0263613	FBtr0309977	-	-	lncRNA:CR43622	-	ncRNA
FBgn0035590	FBtr0077180	FBpp0076883	-	Prpk	38600	protein_coding
FBgn0028523	FBtr0340234	FBpp0309209	-	CG5888	34980	protein_coding
FBgn0028523	FBtr0080880	FBpp0080437	-	CG5888	34980	protein_coding
FBgn0053860	FBtr0091864	FBpp0091106	-	His3:CG33860	3771729	protein_coding
FBgn0053860	FBtr0091864	FBpp0091106	-	His3:CG33860	318847	protein_coding
FBgn0053860	FBtr0091864	FBpp0091106	-	His3:CG33860	3771959	protein_coding
FBgn0053860	FBtr0091864	FBpp0091106	-	His3:CG33860	3772370	protein_coding
FBgn0053860	FBtr0091864	FBpp0091106	-	His3:CG33860	3772032	protein_coding
FBgn0053860	FBtr0091864	FBpp0091106	-	His3:CG33860	3772607	protein_coding
FBgn0053860	FBtr0091864	FBpp0091106	-	His3:CG33860	3772517	protein_coding
FBgn0053860	FBtr0091864	FBpp0091106	-	His3:CG33860	3772173	protein_coding
FBgn0053860	FBtr0091864	FBpp0091106	-	His3:CG33860	3772374	protein_coding
FBgn0053860	FBtr0091864	FBpp0091106	-	His3:CG33860	3771792	protein_coding
FBgn0053860	FBtr0091864	FBpp0091106	-	His3:CG33860	3772149	protein_coding
FBgn0053860	FBtr0091864	FBpp0091106	-	His3:CG33860	3772163	protein_coding
FBgn0053860	FBtr0091864	FBpp0091106	-	His3:CG33860	3772619	protein_coding
FBgn0053860	FBtr0091864	FBpp0091106	-	His3:CG33860	3772198	protein_coding
FBgn0053860	FBtr0091864	FBpp0091106	-	His3:CG33860	3772191	protein_coding
FBgn0053860	FBtr0091864	FBpp0091106	-	His3:CG33860	3772421	protein_coding
FBgn0053860	FBtr0091864	FBpp0091106	-	His3:CG33860	3771723	protein_coding
FBgn0053860	FBtr0091864	FBpp0091106	-	His3:CG33860	3772552	protein_coding
FBgn0053860	FBtr0091864	FBpp0091106	-	His3:CG33860	3772189	protein_coding
FBgn0053860	FBtr0091864	FBpp0091106	-	His3:CG33860	3771771	protein_coding
FBgn0053860	FBtr0091864	FBpp0091106	-	His3:CG33860	3772489	protein_coding
FBgn0053860	FBtr0091864	FBpp0091106	-	His3:CG33860	3772231	protein_coding
FBgn0053860	FBtr0091864	FBpp0091106	-	His3:CG33860	3772518	protein_coding
FBgn0260487	FBtr0300898	FBpp0290120	-	CG42534	43298	protein_coding
FBgn0260487	FBtr0309307	FBpp0301219	-	CG42534	43298	protein_coding
FBgn0000459	FBtr0100384	FBpp0099796	-	disco	32579	protein_coding
FBgn0000459	FBtr0074250	FBpp0074028	-	disco	32579	protein_coding
FBgn0263485	FBtr0433533	-	-	scaRNA:PsiU2-55	-	snoRNA
FBgn0263485	FBtr0309784	-	-	scaRNA:PsiU2-55	-	snoRNA
FBgn0000615	FBtr0086242	FBpp0085555	-	exu	37345	protein_coding
FBgn0000615	FBtr0086244	FBpp0085557	-	exu	37345	protein_coding
FBgn0000615	FBtr0086243	FBpp0085556	-	exu	37345	protein_coding
FBgn0000615	FBtr0302285	FBpp0291491	-	exu	37345	protein_coding
FBgn0003346	FBtr0334174	FBpp0306291	-	RanGAP	35223	protein_coding
FBgn0003346	FBtr0334175	FBpp0306292	-	RanGAP	35223	protein_coding
FBgn0003346	FBtr0081234	FBpp0080775	-	RanGAP	35223	protein_coding
FBgn0010097	FBtr0332572	FBpp0304827	-	gammaTub37C	35199	protein_coding
FBgn0010097	FBtr0081228	FBpp0080769	-	gammaTub37C	35199	protein_coding
FBgn0039682	FBtr0333199	FBpp0305401	-	Obp99c	43494	protein_coding
FBgn0039682	FBtr0085463	FBpp0084829	-	Obp99c	43494	protein_coding
FBgn0050249	FBtr0087963	-	-	tRNA:His-GTG-1-1	-	tRNA
FBgn0036780	FBtr0075127	FBpp0074893	-	CG7330	40007	protein_coding
FBgn0036780	FBtr0332861	FBpp0305083	-	CG7330	40007	protein_coding
FBgn0031729	FBtr0302949	FBpp0292075	-	CG12511	33797	protein_coding
FBgn0031729	FBtr0305128	FBpp0293658	-	CG12511	33797	protein_coding
FBgn0031729	FBtr0343385	FBpp0310040	-	CG12511	33797	protein_coding
FBgn0035256	FBtr0072803	FBpp0072685	-	CG13930	38210	protein_coding
FBgn0285947	FBtr0308192	FBpp0300512	-	RpS10b	32953	protein_coding
FBgn0285947	FBtr0074731	FBpp0074500	-	RpS10b	32953	protein_coding
FBgn0285947	FBtr0344339	FBpp0310720	-	RpS10b	32953	protein_coding
FBgn0285947	FBtr0074732	FBpp0074501	-	RpS10b	32953	protein_coding
FBgn0011855	FBtr0072691	-	-	tRNA:Glu-CTC-3-9	-	tRNA
FBgn0266853	FBtr0345645	-	-	lncRNA:CR45314	-	ncRNA
FBgn0263766	FBtr0310481	-	-	asRNA:CR43683	-	ncRNA
FBgn0011747	FBtr0089173	FBpp0088240	-	Ank	43770	protein_coding
FBgn0011747	FBtr0089171	FBpp0088238	-	Ank	43770	protein_coding
FBgn0011747	FBtr0300497	FBpp0289724	-	Ank	43770	protein_coding
FBgn0011747	FBtr0089172	FBpp0088239	-	Ank	43770	protein_coding
FBgn0051438	FBtr0084090	FBpp0083489	-	CheB93b	318736	protein_coding
FBgn0030614	FBtr0074029	FBpp0073846	-	CG9072	32443	protein_coding
FBgn0023129	FBtr0076457	FBpp0076185	-	aay	39085	protein_coding
FBgn0085199	FBtr0112361	FBpp0111276	-	CG34170	5740214	protein_coding
FBgn0085199	FBtr0339799	FBpp0308843	-	CG34170	5740214	protein_coding
FBgn0265884	FBtr0342753	-	-	lncRNA:CR44673	-	ncRNA
FBgn0265884	FBtr0342752	-	-	lncRNA:CR44673	-	ncRNA
FBgn0265889	FBtr0342760	-	-	lncRNA:CR44678	-	ncRNA
FBgn0011293	FBtr0075290	FBpp0075050	-	a10	39906	protein_coding
FBgn0262814	FBtr0344574	FBpp0310923	-	CG43185	12798570	protein_coding
FBgn0262814	FBtr0344575	FBpp0310924	-	CG43185	12798570	protein_coding
FBgn0085480	FBtr0345808	FBpp0311794	-	CG34451	5740612	protein_coding
FBgn0085480	FBtr0308640	FBpp0300863	-	CG34451	5740612	protein_coding
FBgn0085480	FBtr0112757	FBpp0111669	-	CG34451	5740612	protein_coding
FBgn0024992	FBtr0345716	FBpp0311759	-	Spg7	31253	protein_coding
FBgn0024992	FBtr0070502	FBpp0070479	-	Spg7	31253	protein_coding
FBgn0265527	FBtr0340076	-	-	lncRNA:CR44377	-	ncRNA
FBgn0266807	FBtr0345501	-	-	lncRNA:CR45269	-	ncRNA
FBgn0051464	FBtr0306804	FBpp0297716	-	CG31464	318749	protein_coding
FBgn0267286	FBtr0346501	-	-	lncRNA:CR45722	-	ncRNA
FBgn0036805	FBtr0075092	FBpp0074859	-	Chmp1	40036	protein_coding
FBgn0036805	FBtr0345383	FBpp0311533	-	Chmp1	40036	protein_coding
FBgn0028984	FBtr0083141	FBpp0082595	-	Spn88Ea	49804	protein_coding
FBgn0028984	FBtr0083142	FBpp0082596	-	Spn88Ea	49804	protein_coding
FBgn0031718	FBtr0114511	FBpp0113003	-	CG14014	33784	protein_coding
FBgn0050120	FBtr0299806	FBpp0289084	-	CG30120	246467	protein_coding
FBgn0266828	FBtr0345556	-	-	lncRNA:CR45290	-	ncRNA
FBgn0265457	FBtr0339822	-	-	lncRNA:CR44357	-	ncRNA
FBgn0265457	FBtr0339823	-	-	lncRNA:CR44357	-	ncRNA
FBgn0265457	FBtr0339821	-	-	lncRNA:CR44357	-	ncRNA
FBgn0004569	FBtr0075408	FBpp0075166	-	aos	39833	protein_coding
FBgn0267801	FBtr0347370	-	-	lncRNA:CR46126	-	ncRNA
FBgn0082961	FBtr0113576	-	-	snoRNA:Psi28S-3385b	-	snoRNA
FBgn0052445	FBtr0078425	FBpp0078079	-	CG32445	261603	protein_coding
FBgn0032290	FBtr0080110	FBpp0079699	-	CG6443	34477	protein_coding
FBgn0259822	FBtr0300536	FBpp0289763	-	Ca-beta	34557	protein_coding
FBgn0259822	FBtr0343615	FBpp0310210	-	Ca-beta	34557	protein_coding
FBgn0259822	FBtr0310280	FBpp0301963	-	Ca-beta	34557	protein_coding
FBgn0259822	FBtr0343616	FBpp0310211	-	Ca-beta	34557	protein_coding
FBgn0259822	FBtr0306386	FBpp0297478	-	Ca-beta	34557	protein_coding
FBgn0259822	FBtr0343617	FBpp0310212	-	Ca-beta	34557	protein_coding
FBgn0259822	FBtr0310279	FBpp0301962	-	Ca-beta	34557	protein_coding
FBgn0259822	FBtr0300115	FBpp0289392	-	Ca-beta	34557	protein_coding
FBgn0259822	FBtr0310281	FBpp0301964	-	Ca-beta	34557	protein_coding
FBgn0000451	FBtr0331551	FBpp0303941	-	ect	44135	protein_coding
FBgn0000451	FBtr0301385	FBpp0290599	-	ect	44135	protein_coding
FBgn0000451	FBtr0339899	FBpp0308931	-	ect	44135	protein_coding
FBgn0000451	FBtr0076307	FBpp0076036	-	ect	44135	protein_coding
FBgn0000451	FBtr0076305	FBpp0076034	-	ect	44135	protein_coding
FBgn0262680	FBtr0347235	-	-	lncRNA:CR43150	-	ncRNA
FBgn0284226	FBtr0452125	FBpp0402876	-	CG46310	30522399	protein_coding
FBgn0034572	FBtr0071526	FBpp0071455	-	CG9346	37381	protein_coding
FBgn0267683	FBtr0347173	-	-	lncRNA:CR46019	-	ncRNA
FBgn0038262	FBtr0082993	FBpp0082452	-	CG14857	41791	protein_coding
FBgn0051740	FBtr0081028	FBpp0080581	-	CG31740	261618	protein_coding
FBgn0259213	FBtr0345431	FBpp0311556	-	side-II	3346206	protein_coding
FBgn0259213	FBtr0299711	FBpp0288989	-	side-II	3346206	protein_coding
FBgn0050229	FBtr0086611	-	-	tRNA:Leu-AAG-1-4	-	tRNA
FBgn0036242	FBtr0076051	FBpp0075783	-	CG6793	39369	protein_coding
FBgn0040687	FBtr0078908	FBpp0078548	-	CG14645	50160	protein_coding
FBgn0036170	FBtr0339510	FBpp0308593	-	CG11714	3772566	protein_coding
FBgn0036170	FBtr0346859	FBpp0312399	-	CG11714	3772566	protein_coding
FBgn0036170	FBtr0076156	FBpp0075887	-	CG11714	3772566	protein_coding
FBgn0052238	FBtr0073344	FBpp0073200	-	TTLL1B	326203	protein_coding
FBgn0040992	FBtr0345442	FBpp0311566	-	CG10570	50466	protein_coding
FBgn0040992	FBtr0343834	FBpp0310383	-	CG10570	50466	protein_coding
FBgn0040992	FBtr0081122	FBpp0080667	-	CG10570	50466	protein_coding
FBgn0033191	FBtr0088955	FBpp0088029	-	CG1598	35690	protein_coding
FBgn0053287	FBtr0290073	FBpp0288512	-	CG33287	2768986	protein_coding
FBgn0030735	FBtr0112988	FBpp0111901	-	CG3632	32589	protein_coding
FBgn0030735	FBtr0344216	FBpp0310622	-	CG3632	32589	protein_coding
FBgn0030735	FBtr0343050	FBpp0309796	-	CG3632	32589	protein_coding
FBgn0030735	FBtr0112991	FBpp0111904	-	CG3632	32589	protein_coding
FBgn0030735	FBtr0112990	FBpp0111903	-	CG3632	32589	protein_coding
FBgn0030735	FBtr0112989	FBpp0111902	-	CG3632	32589	protein_coding
FBgn0259728	FBtr0299994	FBpp0289271	-	CG42382	35938	protein_coding
FBgn0030481	FBtr0073776	FBpp0073607	-	CG1662	32296	protein_coding
FBgn0030481	FBtr0342624	FBpp0309558	-	CG1662	32296	protein_coding
FBgn0030251	FBtr0073387	FBpp0073243	-	CG2145	32027	protein_coding
FBgn0030251	FBtr0343591	FBpp0310188	-	CG2145	32027	protein_coding
FBgn0265464	FBtr0071188	FBpp0071136	-	Traf6	31746	protein_coding
FBgn0031824	FBtr0079263	FBpp0078893	-	CG9547	33911	protein_coding
FBgn0034537	FBtr0086232	FBpp0085546	-	DMAP1	37339	protein_coding
FBgn0033774	FBtr0087854	FBpp0086967	-	CG12374	36410	protein_coding
FBgn0266929	FBtr0345822	-	-	lncRNA:CR45380	-	ncRNA
FBgn0002552	FBtr0088651	FBpp0087732	-	lin	45325	protein_coding
FBgn0034223	FBtr0086954	FBpp0086110	-	Tes	36965	protein_coding
FBgn0051804	FBtr0080967	FBpp0080520	-	CG31804	318951	protein_coding
FBgn0086072	FBtr0114348	-	-	snoRNA:Or-CD11a	-	snoRNA
FBgn0067628	FBtr0082998	FBpp0082457	-	CG33331	2768668	protein_coding
FBgn0031148	FBtr0340437	FBpp0309380	-	Cbs	33081	protein_coding
FBgn0031148	FBtr0077245	FBpp0076938	-	Cbs	33081	protein_coding
FBgn0031148	FBtr0077244	FBpp0076937	-	Cbs	33081	protein_coding
FBgn0010520	FBtr0079874	FBpp0079470	-	Bka	46032	protein_coding
FBgn0263200	FBtr0333352	FBpp0305544	-	Galt	33935	protein_coding
FBgn0263200	FBtr0079322	FBpp0078951	-	Galt	33935	protein_coding
FBgn0040063	FBtr0072051	FBpp0071960	-	yip3	37683	protein_coding
FBgn0040063	FBtr0072050	FBpp0071959	-	yip3	37683	protein_coding
FBgn0028421	FBtr0289955	FBpp0288393	-	Kap3	32071	protein_coding
FBgn0028421	FBtr0289956	FBpp0288394	-	Kap3	32071	protein_coding
FBgn0028421	FBtr0289954	FBpp0288392	-	Kap3	32071	protein_coding
FBgn0028421	FBtr0343146	FBpp0309845	-	Kap3	32071	protein_coding
FBgn0028421	FBtr0343145	FBpp0309844	-	Kap3	32071	protein_coding
FBgn0263748	FBtr0310395	FBpp0302543	-	CG43673	14462401	protein_coding
FBgn0039904	FBtr0345284	FBpp0311451	-	Hcf	43788	protein_coding
FBgn0039904	FBtr0089126	FBpp0088195	-	Hcf	43788	protein_coding
FBgn0039904	FBtr0307379	FBpp0298368	-	Hcf	43788	protein_coding
FBgn0039904	FBtr0089125	FBpp0088194	-	Hcf	43788	protein_coding
FBgn0039904	FBtr0334479	FBpp0306551	-	Hcf	43788	protein_coding
FBgn0264922	FBtr0079356	FBpp0078984	-	smt3	33981	protein_coding
FBgn0264922	FBtr0346716	FBpp0312327	-	smt3	33981	protein_coding
FBgn0002733	FBtr0084982	FBpp0084355	-	E(spl)mbeta-HLH	43152	protein_coding
FBgn0267755	FBtr0347319	-	-	lncRNA:CR46086	-	ncRNA
FBgn0085460	FBtr0112732	FBpp0111644	-	CG34431	5740655	protein_coding
FBgn0016120	FBtr0083728	FBpp0083142	-	ATPsynD	42291	protein_coding
FBgn0016120	FBtr0346155	FBpp0311983	-	ATPsynD	42291	protein_coding
FBgn0016120	FBtr0083727	FBpp0083141	-	ATPsynD	42291	protein_coding
FBgn0260452	FBtr0079247	FBpp0078877	-	CG13984	33879	protein_coding
FBgn0267619	FBtr0347070	-	-	lncRNA:CR45957	-	ncRNA
FBgn0038156	FBtr0309090	FBpp0301098	-	side-IV	41657	protein_coding
FBgn0038156	FBtr0303259	FBpp0292351	-	side-IV	41657	protein_coding
FBgn0004456	FBtr0310647	FBpp0302767	-	mew	32275	protein_coding
FBgn0004456	FBtr0310648	FBpp0302768	-	mew	32275	protein_coding
FBgn0004456	FBtr0330398	FBpp0303424	-	mew	32275	protein_coding
FBgn0004456	FBtr0073732	FBpp0073563	-	mew	32275	protein_coding
FBgn0004456	FBtr0073731	FBpp0073562	-	mew	32275	protein_coding
FBgn0004456	FBtr0340190	FBpp0309167	-	mew	32275	protein_coding
FBgn0050476	FBtr0087439	FBpp0086569	-	ave	246638	protein_coding
FBgn0019828	FBtr0305962	FBpp0297104	-	dj	40838	protein_coding
FBgn0019828	FBtr0089742	FBpp0088683	-	dj	40838	protein_coding
FBgn0019828	FBtr0089741	FBpp0088682	-	dj	40838	protein_coding
FBgn0036728	FBtr0302509	FBpp0291671	-	UQCR-Q	39950	protein_coding
FBgn0036728	FBtr0075222	FBpp0074984	-	UQCR-Q	39950	protein_coding
FBgn0036728	FBtr0302510	FBpp0291672	-	UQCR-Q	39950	protein_coding
FBgn0036728	FBtr0333691	FBpp0305844	-	UQCR-Q	39950	protein_coding
FBgn0040351	FBtr0070183	FBpp0070176	-	CG11638	31050	protein_coding
FBgn0036818	FBtr0308812	FBpp0300969	-	CG14074	40051	protein_coding
FBgn0285954	FBtr0334992	FBpp0307002	-	caz	32587	protein_coding
FBgn0285954	FBtr0074217	FBpp0073996	-	caz	32587	protein_coding
FBgn0285954	FBtr0334991	FBpp0307001	-	caz	32587	protein_coding
FBgn0285954	FBtr0334990	FBpp0307000	-	caz	32587	protein_coding
FBgn0266657	FBtr0344964	-	-	asRNA:CR45164	-	ncRNA
FBgn0002673	FBtr0080855	FBpp0080412	-	twe	34954	protein_coding
FBgn0002673	FBtr0331446	FBpp0303863	-	twe	34954	protein_coding
FBgn0002673	FBtr0331445	FBpp0303862	-	twe	34954	protein_coding
FBgn0002673	FBtr0331444	FBpp0303861	-	twe	34954	protein_coding
FBgn0028932	FBtr0343661	FBpp0310253	-	CG16890	34781	protein_coding
FBgn0028932	FBtr0080575	FBpp0080152	-	CG16890	34781	protein_coding
FBgn0028932	FBtr0329825	FBpp0302874	-	CG16890	34781	protein_coding
FBgn0051682	FBtr0077807	FBpp0077484	-	Tengl1	318883	protein_coding
FBgn0030837	FBtr0074444	FBpp0074218	-	CG8661	32720	protein_coding
FBgn0033365	FBtr0088665	FBpp0087746	-	CG8170	35908	protein_coding
FBgn0033365	FBtr0110892	FBpp0110192	-	CG8170	35908	protein_coding
FBgn0035989	FBtr0331584	FBpp0303974	-	Tat	39086	protein_coding
FBgn0035989	FBtr0076482	FBpp0076210	-	Tat	39086	protein_coding
FBgn0035989	FBtr0076481	FBpp0076209	-	Tat	39086	protein_coding
FBgn0035989	FBtr0076480	FBpp0076208	-	Tat	39086	protein_coding
FBgn0035989	FBtr0076483	FBpp0076211	-	Tat	39086	protein_coding
FBgn0035989	FBtr0076484	FBpp0076212	-	Tat	39086	protein_coding
FBgn0028887	FBtr0080675	FBpp0080237	-	CG3491	34870	protein_coding
FBgn0033942	FBtr0087514	FBpp0086643	-	Cpr51A	36613	protein_coding
FBgn0034539	FBtr0086248	FBpp0085560	-	CG11159	37341	protein_coding
FBgn0266772	FBtr0345397	-	-	lncRNA:CR45237	-	ncRNA
FBgn0035483	FBtr0073193	FBpp0073049	-	Mul1	38472	protein_coding
FBgn0035483	FBtr0346806	FBpp0312381	-	Mul1	38472	protein_coding
FBgn0000442	FBtr0078042	FBpp0077706	-	Pkg21D	33253	protein_coding
FBgn0031622	FBtr0077422	FBpp0077113	-	CG3251	33671	protein_coding
FBgn0261614	FBtr0302953	FBpp0292079	-	CG42703	10178828	protein_coding
FBgn0051860	FBtr0302985	FBpp0292110	-	ZnT33D	326167	protein_coding
FBgn0051860	FBtr0302984	FBpp0292109	-	ZnT33D	326167	protein_coding
FBgn0014903	FBtr0070175	FBpp0070170	-	CG14630	44620	protein_coding
FBgn0034394	FBtr0086633	FBpp0085815	-	CG15096	37170	protein_coding
FBgn0034394	FBtr0086632	FBpp0085814	-	CG15096	37170	protein_coding
FBgn0035231	FBtr0072742	FBpp0072625	-	Pcyt2	38180	protein_coding
FBgn0032388	FBtr0301171	FBpp0290394	-	CG6686	34608	protein_coding
FBgn0032388	FBtr0089573	FBpp0088538	-	CG6686	34608	protein_coding
FBgn0032388	FBtr0089572	FBpp0088537	-	CG6686	34608	protein_coding
FBgn0036168	FBtr0113163	FBpp0112076	-	CG7512	39289	protein_coding
FBgn0042105	FBtr0113344	FBpp0112256	-	CG18748	59144	protein_coding
FBgn0042105	FBtr0113345	FBpp0112257	-	CG18748	59144	protein_coding
FBgn0030329	FBtr0073551	FBpp0073396	-	prtp	32124	protein_coding
FBgn0030329	FBtr0303335	FBpp0292398	-	prtp	32124	protein_coding
FBgn0030329	FBtr0303334	FBpp0292397	-	prtp	32124	protein_coding
